time,ENV.pressure.Pa,ENV.temperature.K,PHOT.jbrcl.s-1,PHOT.jbro.s-1,PHOT.jbrono2_a.s-1,PHOT.jbrono2_b.s-1,PHOT.jccl4.s-1,PHOT.jcf2cl2.s-1,PHOT.jcf2clbr.s-1,PHOT.jcf3br.s-1,PHOT.jcfc113.s-1,PHOT.jcfc114.s-1,PHOT.jcfc115.s-1,PHOT.jcfcl3.s-1,PHOT.jch2br2.s-1,PHOT.jch2o_a.s-1,PHOT.jch2o_b.s-1,PHOT.jchbr3.s-1,PHOT.jch3ccl3.s-1,PHOT.jch3cl.s-1,PHOT.jch3ooh.s-1,PHOT.jch4_a.s-1,PHOT.jch4_b.s-1,PHOT.jcl2.s-1,PHOT.jcl2o2.s-1,PHOT.jclo.s-1,PHOT.jclono2_a.s-1,PHOT.jclono2_b.s-1,PHOT.jco2.s-1,PHOT.jh2402.s-1,PHOT.jh2o_a.s-1,PHOT.jh2o_b.s-1,PHOT.jh2o_c.s-1,PHOT.jhbr.s-1,PHOT.jhcfc141b.s-1,PHOT.jhcfc142b.s-1,PHOT.jhcfc22.s-1,PHOT.jhcl.s-1,PHOT.jhno3.s-1,PHOT.jho2no2_a.s-1,PHOT.jho2no2_b.s-1,PHOT.jhobr.s-1,PHOT.jhocl.s-1,PHOT.jn2o.s-1,PHOT.jn2o5_a.s-1,PHOT.jn2o5_b.s-1,PHOT.jno.s-1,PHOT.jno3_a.s-1,PHOT.jno3_b.s-1,PHOT.jo2_a.s-1,PHOT.jo2_b.s-1,PHOT.jo3_a.s-1,PHOT.jo3_b.s-1,PHOT.joclo.s-1,PHOT.jno2.s-1,PHOT.jch3br.s-1,PHOT.jh2o2.s-1,,
345600,5201.590993,210.8432,0.01491137,0.05525266,0.000530023,0.001297643,1.66E-09,1.07E-10,8.77E-09,4.02E-10,1.52E-10,1.02E-11,8.02E-13,1.06E-09,6.67E-09,4.16E-05,9.40E-05,1.44E-06,1.53E-09,2.45E-11,7.29E-06,0.00E+00,0.00E+00,0.003413755,0.002578525,0.000192621,4.44E-05,7.87E-06,1.68E-16,6.24E-09,1.37E-15,0.00E+00,0.00E+00,2.80E-09,2.39E-10,1.70E-12,4.59E-13,4.21E-11,4.95E-07,1.59E-06,1.62E-05,0.003172042,0.000397401,5.41E-11,2.09E-05,1.76E-08,7.61E-16,0.2376542,0.01025951,0.00E+00,2.08E-14,2.31E-05,0.000539631,0.09906274,0.01298623,2.01E-09,7.65E-06,,
347400,5201.590993,210.7956,0.01401051,0.04951685,0.000484482,0.001186145,3.90E-10,1.72E-11,4.18E-09,9.92E-11,2.88E-11,1.79E-12,1.59E-13,2.22E-10,1.61E-09,3.35E-05,8.41E-05,1.08E-06,3.29E-10,4.42E-12,6.18E-06,0,0,0.003099854,0.002288299,0.000123825,3.97E-05,6.38E-06,4.43E-18,2.76E-09,2.15E-17,0,0,6.37E-10,4.42E-11,2.74E-13,8.40E-14,8.25E-12,3.46E-07,1.26E-06,1.49E-05,0.002926619,0.000352526,1.03E-11,1.70E-05,4.67E-09,1.20E-18,0.2233049,0.009623549,0,4.94E-15,1.27E-05,0.000497925,0.09186959,0.01205872,4.78E-10,6.34E-06,,
349200,5201.590993,210.7546,0.01234765,0.04002552,0.000408523,0.001000176,2.01E-10,7.64E-12,2.05E-09,5.21E-11,1.38E-11,8.25E-13,7.70E-14,1.10E-10,8.27E-10,2.26E-05,6.76E-05,6.82E-07,1.65E-10,2.06E-12,4.62E-06,0,0,0.002567749,0.001839399,5.68E-05,3.24E-05,4.48E-06,2.36E-21,1.40E-09,3.58E-21,0,0,3.26E-10,2.08E-11,1.21E-13,3.95E-14,3.98E-12,1.98E-07,8.46E-07,1.32E-05,0.002503931,0.000282055,4.91E-12,1.19E-05,2.49E-09,9.98E-25,0.196715,0.008453091,0,2.56E-15,5.23E-06,0.000428056,0.07899231,0.01039243,2.48E-10,4.58E-06,,
351000,5201.590993,210.716,0.009979017,0.02637436,0.000302712,0.000741122,9.02E-11,3.42E-12,5.25E-10,2.34E-11,6.16E-12,3.70E-13,3.45E-14,4.92E-11,3.72E-10,9.74E-06,4.38E-05,2.73E-07,7.38E-11,9.23E-13,2.65E-06,0,0,0.001798186,0.001233754,8.29E-06,2.26E-05,2.30E-06,5.07E-32,3.93E-10,1.42E-33,0,0,1.46E-10,9.32E-12,5.43E-14,1.77E-14,1.78E-12,6.83E-08,4.01E-07,1.14E-05,0.001906629,0.00018597,2.20E-12,6.06E-06,1.12E-09,0.00E+00,0.1600591,0.006880693,0,1.15E-15,1.23E-06,0.000339683,0.06007792,0.007939676,1.12E-10,2.46E-06,,
352800,5201.590993,210.6861,0.000792613,0.000468329,1.61E-05,3.94E-05,9.73E-12,3.88E-13,2.87E-11,2.49E-12,6.91E-13,4.16E-14,3.84E-15,5.46E-12,3.93E-11,1.08E-07,7.17E-07,3.61E-09,8.13E-12,1.04E-13,4.14E-08,0,0,5.24E-05,3.85E-05,1.73E-07,6.58E-07,3.34E-08,0.00E+00,2.23E-11,0.00E+00,0,0,1.58E-11,1.04E-12,6.10E-15,1.97E-15,1.99E-13,9.42E-10,5.40E-09,9.86E-06,0.000125709,4.32E-06,2.45E-13,9.48E-08,1.21E-10,0.00E+00,0.04227034,0.002624367,0,1.23E-16,2.47E-08,0.000114284,0.002200815,0.000256904,1.19E-11,3.51E-08,,
354600,5201.590993,210.6506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
356400,5201.590993,210.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
358200,5201.590993,210.613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
360000,5201.590993,210.6048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
361800,5201.590993,210.6034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
363600,5201.590993,210.6127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
365400,5201.590993,210.6327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
367200,5201.590993,210.6549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
369000,5201.590993,210.6747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
370800,5201.590993,210.6873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
372600,5201.590993,210.6874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
374400,5201.590993,210.6807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
376200,5201.590993,210.6743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
378000,5201.590993,210.6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
379800,5201.590993,210.631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
381600,5201.590993,210.5929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
383400,5201.590993,210.5475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
385200,5201.590993,210.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
387000,5201.590993,210.4484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
388800,5201.590993,210.3948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
390600,5201.590993,210.3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
392400,5201.590993,210.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
394200,5201.590993,210.2379,1.08E-05,2.95E-05,3.24E-07,7.94E-07,4.70E-13,1.64E-14,1.64E-12,1.26E-13,2.98E-14,1.78E-15,1.70E-16,2.43E-13,2.05E-12,8.81E-09,4.90E-08,2.82E-10,3.70E-13,4.45E-15,2.84E-09,0,0,2.00E-06,1.35E-06,1.53E-08,2.50E-08,2.42E-09,0,1.23E-12,0,0,0,7.59E-13,4.53E-14,2.61E-16,8.79E-17,8.73E-15,7.47E-11,4.11E-10,9.84E-06,2.07E-06,2.04E-07,1.07E-14,6.14E-09,5.81E-12,0,0.00063099,8.73E-05,0,6.16E-18,2.05E-09,3.58E-06,6.67E-05,8.93E-06,5.94E-13,2.57E-09,,
396000,5201.590993,210.1942,0.007954746,0.01781109,0.00022778,0.000557668,5.72E-11,2.18E-12,2.39E-10,1.49E-11,3.90E-12,2.34E-13,2.19E-14,3.12E-11,2.36E-10,4.86E-06,2.90E-05,1.40E-07,4.69E-11,5.86E-13,1.66E-06,0,0,0.001280357,0.000864808,2.20E-06,1.63E-05,1.36E-06,0.00E+00,1.83E-10,0.00E+00,0,0,9.27E-11,5.91E-12,3.43E-14,1.12E-14,1.13E-12,3.24E-08,2.25E-07,1.07E-05,0.001458252,0.000128419,1.39E-12,3.50E-06,7.10E-10,0.00E+00,0.1264531,0.005363287,0,7.31E-16,5.86E-07,0.000267888,0.04552529,0.006030669,7.08E-11,1.47E-06,,
397800,5201.590993,210.1614,0.01133575,0.03545317,0.000368347,0.000901816,1.55E-10,5.92E-12,1.39E-09,4.04E-11,1.06E-11,6.37E-13,5.96E-14,8.50E-11,6.38E-10,1.82E-05,5.97E-05,5.30E-07,1.28E-10,1.59E-12,3.94E-06,0,0,0.002299658,0.001625884,3.51E-05,2.88E-05,3.70E-06,2.04E-23,9.77E-10,1.50E-23,0,0,2.52E-10,1.61E-11,9.32E-14,3.05E-14,3.09E-12,1.46E-07,6.86E-07,1.26E-05,0.00227218,0.000248709,3.79E-12,9.63E-06,1.93E-09,1.36E-28,0.1781311,0.007554431,0,1.99E-15,3.21E-06,0.000383391,0.07192774,0.009475397,1.92E-10,3.84E-06,,
399600,5201.590993,210.1371,0.01319781,0.04585315,0.000451701,0.001105889,3.07E-10,1.23E-11,3.36E-09,7.92E-11,2.15E-11,1.30E-12,1.20E-13,1.70E-10,1.27E-09,2.96E-05,7.78E-05,9.37E-07,2.55E-10,3.25E-12,5.60E-06,0,0,0.002885527,0.002111298,9.90E-05,3.67E-05,5.66E-06,6.83E-19,2.23E-09,2.53E-18,0,0,4.99E-10,3.27E-11,1.93E-13,6.20E-14,6.23E-12,2.90E-07,1.10E-06,1.43E-05,0.002739546,0.000325071,7.68E-12,1.48E-05,3.78E-09,4.42E-20,0.2083457,0.00888455,0,3.90E-15,9.72E-06,0.000461292,0.08624814,0.01132907,3.78E-10,5.69E-06,,
401400,5201.590993,210.1316,0.01394547,0.05170944,0.000494739,0.001211257,1.17E-09,6.45E-11,7.04E-09,2.88E-10,9.75E-11,6.36E-12,5.24E-13,7.11E-10,4.73E-09,3.79E-05,8.80E-05,1.29E-06,1.04E-09,1.54E-11,6.73E-06,0.00E+00,0.00E+00,0.003197462,0.002400621,0.000166178,4.13E-05,7.16E-06,6.32E-17,4.88E-09,4.54E-16,0.00E+00,0.00E+00,1.94E-09,1.52E-10,1.02E-12,2.90E-13,2.74E-11,4.32E-07,1.44E-06,1.56E-05,0.002965322,0.000370277,3.47E-11,1.87E-05,1.31E-08,1.44E-16,0.2178658,0.009281302,0.00E+00,1.46E-14,1.92E-05,0.000492843,0.09296651,0.01219313,1.42E-09,7.01E-06,,
403200,5201.590993,210.13,0.01525284,0.05800673,0.000550266,0.001347202,4.68E-09,3.16E-10,1.67E-08,1.14E-09,4.36E-10,2.99E-11,2.30E-12,3.00E-09,1.90E-08,4.59E-05,9.88E-05,1.65E-06,4.33E-09,7.10E-11,7.88E-06,0.00E+00,0.00E+00,0.003559318,0.002721541,0.000233906,4.66E-05,8.67E-06,7.73E-16,1.28E-08,7.86E-15,0.00E+00,0.00E+00,7.91E-09,6.90E-10,5.02E-12,1.34E-12,1.20E-10,5.94E-07,1.79E-06,1.70E-05,0.003278516,0.000419396,1.55E-10,2.27E-05,4.79E-08,1.09E-14,0.242076,0.01037733,0.00E+00,5.91E-14,3.00E-05,0.000555385,0.1021354,0.01338083,5.68E-09,8.34E-06,,
405000,5201.590993,210.1385,0.01527889,0.06011738,0.000562837,0.001377981,1.32E-08,9.66E-10,3.74E-08,3.19E-09,1.29E-09,8.99E-11,6.74E-12,8.67E-09,5.35E-08,5.06E-05,0.000102637,1.95E-06,1.24E-08,2.12E-10,8.47E-06,0.00E+00,0.00E+00,0.003656961,0.002842163,0.000288549,4.85E-05,9.60E-06,3.71E-15,3.04E-08,4.66E-14,0.00E+00,0.00E+00,2.25E-08,2.05E-09,1.54E-11,4.00E-12,3.53E-10,7.55E-07,2.03E-06,1.79E-05,0.003330626,0.000437644,4.57E-10,2.50E-05,1.30E-07,1.51E-13,0.2400377,0.01027147,0.00E+00,1.68E-13,4.07E-05,0.000558125,0.1034489,0.01354371,1.60E-08,9.09E-06,,
406800,5201.590993,210.1434,0.01585375,0.06334603,0.000590513,0.001445739,2.58E-08,2.02E-09,6.69E-08,6.18E-09,2.62E-09,1.85E-10,1.36E-11,1.72E-08,1.05E-07,5.56E-05,0.000108252,2.29E-06,2.45E-08,4.36E-10,9.16E-06,0.00E+00,0.00E+00,0.00383633,0.003018031,0.00034194,5.15E-05,1.06E-05,1.06E-14,5.59E-08,1.54E-13,0.00E+00,0.00E+00,4.42E-08,4.18E-09,3.21E-11,8.21E-12,7.13E-10,9.43E-07,2.29E-06,1.90E-05,0.003480844,0.000464067,9.25E-10,2.76E-05,2.42E-07,8.50E-13,0.2505431,0.01074844,0.00E+00,3.29E-13,5.12E-05,0.000587721,0.107687,0.01409058,3.13E-08,9.93E-06,,
408600,5201.590993,210.1448,0.01609626,0.06505137,0.000604637,0.001480319,4.54E-08,3.51E-09,1.14E-07,1.10E-08,4.54E-09,3.22E-10,2.37E-11,3.00E-08,1.88E-07,5.88E-05,0.000111256,2.63E-06,4.28E-08,7.58E-10,9.59E-06,0.00E+00,0.00E+00,0.0039271,0.003118394,0.000382485,5.32E-05,1.13E-05,2.21E-14,9.58E-08,3.54E-13,0.00E+00,0.00E+00,7.77E-08,7.27E-09,5.59E-11,1.43E-11,1.24E-09,1.14E-06,2.49E-06,1.97E-05,0.003553601,0.000478807,1.60E-09,2.93E-05,4.29E-07,2.75E-12,0.2549737,0.01095211,0.00E+00,5.85E-13,0.000060274,0.000602002,0.1096265,0.01433914,5.55E-08,1.05E-05,,
410400,5201.590993,210.1342,0.01716723,0.06892621,0.000643967,0.001576608,6.55E-08,5.10E-09,1.61E-07,1.60E-08,6.57E-09,4.68E-10,3.43E-11,4.32E-08,2.74E-07,6.33E-05,0.000117859,3.00E-06,6.17E-08,1.10E-09,1.03E-05,0.00E+00,0.00E+00,0.004163895,0.003324469,0.000426818,5.68E-05,1.23E-05,3.69E-14,1.37E-07,6.34E-13,0.00E+00,0.00E+00,1.12E-07,1.05E-08,8.14E-11,2.08E-11,1.79E-09,1.35E-06,2.73E-06,2.07E-05,0.00378435,0.00050954,2.32E-09,3.17E-05,6.16E-07,6.17E-12,0.2770109,0.01196164,0.00E+00,8.50E-13,6.95E-05,0.000654891,0.1163184,0.01521064,8.03E-08,1.13E-05,,
412200,5201.590993,210.1138,0.01674397,0.06823481,0.00063397,0.001552133,8.56E-08,6.63E-09,2.10E-07,2.10E-08,8.53E-09,6.07E-10,4.45E-11,5.60E-08,3.62E-07,6.39E-05,0.00011679,3.23E-06,8.01E-08,1.43E-09,1.03E-05,0.00E+00,0.00E+00,0.004107713,0.003300928,0.000444973,5.64E-05,1.25E-05,5.25E-14,1.78E-07,9.46E-13,0.00E+00,0.00E+00,1.46E-07,1.37E-08,1.06E-10,2.71E-11,2.33E-09,1.50E-06,2.82E-06,2.10E-05,0.003714725,0.000505597,3.00E-09,3.21E-05,8.06E-07,1.07E-11,0.268001,0.01155237,0.00E+00,1.12E-12,7.46E-05,0.000637228,0.1140799,0.01491469,1.05E-07,1.14E-05,,
414000,5201.590993,210.0737,0.01678708,0.06876993,0.000638138,0.001562337,1.03E-07,7.86E-09,2.51E-07,2.53E-08,1.01E-08,7.21E-10,5.30E-11,6.67E-08,4.37E-07,6.52E-05,0.000117754,3.45E-06,9.55E-08,1.70E-09,1.05E-05,0.00E+00,0.00E+00,0.004134032,0.003336461,0.000464382,5.71E-05,1.28E-05,6.58E-14,2.13E-07,1.22E-12,0.00E+00,0.00E+00,1.75E-07,1.62E-08,1.25E-10,3.22E-11,2.77E-09,1.64E-06,2.92E-06,2.14E-05,0.003733996,0.000510637,3.57E-09,3.29E-05,9.71E-07,1.51E-11,0.2688436,0.01159348,0.00E+00,1.34E-12,7.94E-05,0.000641122,0.1145246,0.01497048,1.27E-07,1.16E-05,,
415800,5201.590993,210.0177,0.01649686,0.06805789,0.000629735,0.001541765,1.10E-07,8.50E-09,2.68E-07,2.71E-08,1.09E-08,7.79E-10,5.71E-11,7.17E-08,4.69E-07,6.50E-05,0.000116585,3.51E-06,1.03E-07,1.83E-09,1.04E-05,0.00E+00,0.00E+00,0.004084859,0.003304251,0.000467166,5.65E-05,1.28E-05,7.39E-14,2.28E-07,1.39E-12,0.00E+00,0.00E+00,1.88E-07,1.75E-08,1.36E-10,3.48E-11,2.98E-09,1.69E-06,2.93E-06,2.14E-05,0.003680218,0.000505643,3.84E-09,3.28E-05,1.04E-06,1.80E-11,0.262814,0.01131944,0.00E+00,1.44E-12,8.05E-05,0.000628281,0.1128696,0.01475305,1.36E-07,1.16E-05,,
417600,5201.590993,209.9559,0.01660002,0.06837713,0.000633184,0.00155021,1.11E-07,8.60E-09,2.72E-07,2.75E-08,1.10E-08,7.88E-10,5.77E-11,7.25E-08,4.75E-07,6.53E-05,0.000117123,3.54E-06,1.04E-07,1.85E-09,1.05E-05,0.00E+00,0.00E+00,0.004105251,0.003320608,0.000469471,5.68E-05,1.29E-05,7.50E-14,2.31E-07,1.42E-12,0.00E+00,0.00E+00,1.91E-07,1.77E-08,1.37E-10,3.52E-11,3.02E-09,1.70E-06,2.95E-06,2.15E-05,0.003701111,0.000508095,3.89E-09,3.29E-05,1.05E-06,1.84E-11,0.2649666,0.01141789,0.00E+00,1.46E-12,8.10E-05,0.000633206,0.1134871,0.01483375,1.38E-07,1.16E-05,,
419400,5201.590993,209.8935,0.01630709,0.06743455,0.000623118,0.001525566,1.05E-07,8.10E-09,2.56E-07,2.59E-08,1.04E-08,7.43E-10,5.45E-11,6.85E-08,4.47E-07,6.43E-05,0.000115529,3.44E-06,9.80E-08,1.74E-09,1.03E-05,0.00E+00,0.00E+00,0.00404578,0.003271217,0.000460783,5.59E-05,1.27E-05,6.89E-14,2.18E-07,1.29E-12,0.00E+00,0.00E+00,1.80E-07,1.67E-08,1.29E-10,3.32E-11,2.85E-09,1.65E-06,2.89E-06,2.13E-05,0.003640763,0.000500736,3.67E-09,3.24E-05,9.91E-07,1.62E-11,0.2588337,0.01113702,0.00E+00,1.38E-12,7.91E-05,0.000618966,0.1117195,0.01460297,1.30E-07,1.15E-05,,
421200,5201.590993,209.8277,0.01626434,0.06702048,0.000619745,0.001517307,9.15E-08,7.05E-09,2.24E-07,2.25E-08,9.09E-09,6.47E-10,4.75E-11,5.97E-08,3.88E-07,6.33E-05,0.000114786,3.27E-06,8.55E-08,1.52E-09,1.02E-05,0.00E+00,0.00E+00,0.004024894,0.00324387,0.000446302,5.54E-05,1.24E-05,5.69E-14,1.90E-07,1.04E-12,0.00E+00,0.00E+00,1.57E-07,1.46E-08,1.13E-10,2.89E-11,2.48E-09,1.54E-06,2.81E-06,2.10E-05,0.003624619,0.00049686,3.20E-09,3.19E-05,8.64E-07,1.21E-11,0.2579347,0.01109363,0.00E+00,1.20E-12,7.55E-05,0.000615487,0.1113369,0.01455466,1.13E-07,1.13E-05,,
423000,5201.590993,209.7599,0.01616554,0.0662634,0.000613367,0.001501691,7.18E-08,5.59E-09,1.76E-07,1.75E-08,7.19E-09,5.12E-10,3.75E-11,4.72E-08,3.01E-07,6.17E-05,0.000113441,3.01E-06,6.75E-08,1.20E-09,9.98E-06,0.00E+00,0.00E+00,0.003985397,0.003195794,0.000423164,5.46E-05,1.20E-05,4.17E-14,1.49E-07,7.27E-13,0.00E+00,0.00E+00,1.23E-07,1.15E-08,8.91E-11,2.28E-11,1.96E-09,1.38E-06,2.69E-06,2.05E-05,0.003592735,0.00048998,2.54E-09,3.10E-05,6.75E-07,7.46E-12,0.2559105,0.01099785,0.00E+00,9.33E-13,6.98E-05,0.000608624,0.1105382,0.01445294,8.81E-08,1.10E-05,,
424800,5201.590993,209.6942,0.01614523,0.06550925,0.000608177,0.001488984,5.15E-08,4.00E-09,1.28E-07,1.25E-08,5.17E-09,3.67E-10,2.70E-11,3.40E-08,2.14E-07,5.97E-05,0.00011207,2.73E-06,4.86E-08,8.63E-10,9.72E-06,0.00E+00,0.00E+00,0.003950559,0.003145634,0.00039436,5.37E-05,1.15E-05,2.63E-14,1.08E-07,4.31E-13,0.00E+00,0.00E+00,8.83E-08,8.28E-09,6.37E-11,1.63E-11,1.41E-09,1.20E-06,2.54E-06,2.00E-05,0.003571035,0.000482805,1.82E-09,2.98E-05,4.86E-07,3.63E-12,0.2557669,0.01098871,0.00E+00,6.66E-13,6.29E-05,0.000605113,0.1100791,0.01439671,6.31E-08,1.06E-05,,
426600,5201.590993,209.6294,0.01619804,0.0646171,0.000603283,0.001477002,3.19E-08,2.46E-09,8.16E-08,7.70E-09,3.20E-09,2.27E-10,1.67E-11,2.11E-08,1.31E-07,5.71E-05,0.000110421,2.41E-06,3.02E-08,5.33E-10,9.39E-06,0.00E+00,0.00E+00,0.003913627,0.003085474,0.000356548,5.27E-05,1.09E-05,1.37E-14,6.84E-08,2.05E-13,0.00E+00,0.00E+00,5.45E-08,5.12E-09,3.92E-11,1.01E-11,8.74E-10,1.01E-06,2.37E-06,1.93E-05,0.003555573,0.000474135,1.13E-09,2.84E-05,3.01E-07,1.28E-12,0.2575898,0.01107148,0.00E+00,4.09E-13,5.42E-05,0.000604717,0.1098538,0.0143726,3.88E-08,1.02E-05,,
428400,5201.590993,209.5708,0.01583626,0.06223754,0.000583634,0.001428898,1.62E-08,1.24E-09,4.44E-08,3.87E-09,1.62E-09,1.14E-10,8.46E-12,1.08E-08,6.52E-08,5.30E-05,0.000106253,2.08E-06,1.54E-08,2.70E-10,8.83E-06,0.00E+00,0.00E+00,0.003785149,0.002951734,0.000309418,5.04E-05,1.01E-05,5.37E-15,3.65E-08,7.08E-14,0.00E+00,0.00E+00,2.77E-08,2.59E-09,1.97E-11,5.07E-12,4.44E-10,8.19E-07,2.14E-06,1.84E-05,0.003452312,0.000454194,5.76E-10,2.63E-05,1.55E-07,2.78E-13,0.2512308,0.01078315,0.00E+00,2.05E-13,4.44E-05,0.000585149,0.1070082,0.01400679,1.96E-08,9.50E-06,,
430200,5201.590993,209.5153,0.01540064,0.05906984,0.000558645,0.001367716,7.28E-09,4.91E-10,2.32E-08,1.77E-09,6.76E-10,4.64E-11,3.56E-12,4.65E-09,2.96E-08,4.77E-05,0.000100702,1.76E-06,6.71E-09,1.10E-10,8.11E-06,0.00E+00,0.00E+00,0.003616195,0.00277901,0.000252388,4.76E-05,9.02E-06,1.37E-15,1.82E-08,1.50E-14,0.00E+00,0.00E+00,1.23E-08,1.07E-09,7.81E-12,2.08E-12,1.87E-10,6.47E-07,1.87E-06,1.73E-05,0.003322283,0.000428093,2.40E-10,2.36E-05,7.43E-08,2.84E-14,0.2443373,0.01047684,0.00E+00,9.22E-14,3.35E-05,0.000562712,0.1033706,0.01353963,8.85E-09,8.62E-06,,
432000,5201.590993,209.4658,0.01468919,0.05469273,0.000522635,0.001279554,1.63E-09,1.05E-10,8.65E-09,3.94E-10,1.49E-10,1.00E-11,7.87E-13,1.04E-09,6.54E-09,4.12E-05,9.31E-05,1.42E-06,1.50E-09,2.40E-11,7.22E-06,0.00E+00,0.00E+00,0.003375886,0.00255007,0.000190478,4.37E-05,7.75E-06,1.64E-16,6.14E-09,1.34E-15,0.00E+00,0.00E+00,2.74E-09,2.34E-10,1.66E-12,4.50E-13,4.13E-11,4.85E-07,1.58E-06,1.62E-05,0.003130058,0.000393138,5.28E-11,2.00E-05,1.73E-08,7.44E-16,0.2324465,0.009880063,0.00E+00,2.04E-14,2.27E-05,0.000528463,0.09783056,0.01282513,1.97E-09,7.55E-06,,
433800,5201.590993,209.4217,0.01393593,0.04931133,0.000481526,0.001178908,3.82E-10,1.69E-11,4.14E-09,9.75E-11,2.83E-11,1.76E-12,1.56E-13,2.18E-10,1.58E-09,3.33E-05,8.37E-05,1.08E-06,3.24E-10,4.33E-12,6.15E-06,0,0,0.003086297,0.002277837,0.000122777,3.93E-05,6.32E-06,4.29E-18,2.73E-09,2.07E-17,0,0,6.26E-10,4.33E-11,2.67E-13,8.23E-14,8.11E-12,3.40E-07,1.25E-06,1.48E-05,0.002912242,0.000350947,1.00E-11,1.63E-05,4.58E-09,1.17E-18,0.2214944,0.00941023,0,4.84E-15,1.25E-05,0.000494231,0.09144866,0.01200376,4.69E-10,6.29E-06,,